2024-04-07 22:01:40,829 INFO    StreamThr :25900 [internal.py:wandb_internal():87] W&B internal server running at pid: 25900, started at: 2024-04-07 22:01:40.829136
2024-04-07 22:01:46,461 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:01:48,885 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: pause
2024-04-07 22:01:48,885 INFO    HandlerThread:25900 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-07 22:01:48,885 INFO    HandlerThread:25900 [system_monitor.py:finish():193] Stopping system monitor
2024-04-07 22:01:48,886 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-07 22:01:48,896 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-07 22:01:48,897 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined cpu monitor
2024-04-07 22:01:48,897 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-07 22:01:48,897 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined disk monitor
2024-04-07 22:01:48,968 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined gpu monitor
2024-04-07 22:01:48,969 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined memory monitor
2024-04-07 22:01:48,969 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined network monitor
2024-04-07 22:01:48,969 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: resume
2024-04-07 22:01:48,969 INFO    HandlerThread:25900 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-07 22:01:48,969 DEBUG   SenderThread:25900 [sender.py:send():336] send: stats
2024-04-07 22:01:48,969 INFO    HandlerThread:25900 [system_monitor.py:start():183] Starting system monitor
2024-04-07 22:01:48,970 INFO    SystemMonitor:25900 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-07 22:01:48,977 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started cpu monitoring
2024-04-07 22:01:48,979 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started disk monitoring
2024-04-07 22:01:48,980 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started gpu monitoring
2024-04-07 22:01:48,991 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started memory monitoring
2024-04-07 22:01:48,998 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started network monitoring
2024-04-07 22:01:49,533 DEBUG   SenderThread:25900 [sender.py:send():336] send: telemetry
2024-04-07 22:01:49,599 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:01:49,690 DEBUG   SenderThread:25900 [sender.py:send():336] send: telemetry
2024-04-07 22:01:50,034 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: pause
2024-04-07 22:01:50,034 INFO    HandlerThread:25900 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-07 22:01:50,034 INFO    HandlerThread:25900 [system_monitor.py:finish():193] Stopping system monitor
2024-04-07 22:01:50,034 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-07 22:01:50,046 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-07 22:01:50,046 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined cpu monitor
2024-04-07 22:01:50,046 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-07 22:01:50,046 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined disk monitor
2024-04-07 22:01:50,130 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined gpu monitor
2024-04-07 22:01:50,130 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined memory monitor
2024-04-07 22:01:50,130 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined network monitor
2024-04-07 22:01:50,130 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: resume
2024-04-07 22:01:50,130 INFO    HandlerThread:25900 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-07 22:01:50,131 INFO    HandlerThread:25900 [system_monitor.py:start():183] Starting system monitor
2024-04-07 22:01:50,131 INFO    SystemMonitor:25900 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-07 22:01:50,131 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: pause
2024-04-07 22:01:50,132 INFO    HandlerThread:25900 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-07 22:01:50,140 INFO    HandlerThread:25900 [system_monitor.py:finish():193] Stopping system monitor
2024-04-07 22:01:50,141 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started cpu monitoring
2024-04-07 22:01:50,141 DEBUG   SenderThread:25900 [sender.py:send():336] send: stats
2024-04-07 22:01:50,141 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-07 22:01:50,141 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined cpu monitor
2024-04-07 22:01:50,142 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-07 22:01:50,142 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-07 22:01:50,143 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: resume
2024-04-07 22:01:50,143 INFO    HandlerThread:25900 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-07 22:01:50,143 INFO    HandlerThread:25900 [system_monitor.py:start():183] Starting system monitor
2024-04-07 22:01:50,144 INFO    SystemMonitor:25900 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-07 22:01:50,144 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: pause
2024-04-07 22:01:50,145 INFO    HandlerThread:25900 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-07 22:01:50,153 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started cpu monitoring
2024-04-07 22:01:50,153 INFO    HandlerThread:25900 [system_monitor.py:finish():193] Stopping system monitor
2024-04-07 22:01:50,154 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started disk monitoring
2024-04-07 22:01:50,154 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined cpu monitor
2024-04-07 22:01:50,154 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-07 22:01:50,155 INFO    HandlerThread:25900 [interfaces.py:finish():199] Joined disk monitor
2024-04-07 22:01:50,155 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-07 22:01:50,155 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-07 22:01:50,155 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: resume
2024-04-07 22:01:50,155 INFO    HandlerThread:25900 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-07 22:01:50,156 INFO    HandlerThread:25900 [system_monitor.py:start():183] Starting system monitor
2024-04-07 22:01:50,156 INFO    SystemMonitor:25900 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-07 22:01:50,157 DEBUG   SenderThread:25900 [sender.py:send():336] send: telemetry
2024-04-07 22:01:50,164 DEBUG   SenderThread:25900 [sender.py:send():336] send: stats
2024-04-07 22:01:50,165 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started cpu monitoring
2024-04-07 22:01:50,165 DEBUG   SenderThread:25900 [sender.py:send():336] send: stats
2024-04-07 22:01:50,166 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started disk monitoring
2024-04-07 22:01:50,166 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started gpu monitoring
2024-04-07 22:01:50,173 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started memory monitoring
2024-04-07 22:01:50,188 INFO    SystemMonitor:25900 [interfaces.py:start():187] Started network monitoring
2024-04-07 22:01:51,601 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:01:52,173 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:01:53,269 INFO    HandlerThread:25900 [handler.py:handle_tbrecord():747] handling tbrecord: tbrecord {
  log_dir: "5gdl/SAC_91"
  save: true
}
control {
  relay_id: "71a33166e1504fa1bf508d415252eceb"
}
_info {
  stream_id: "xemqxcsl"
}

2024-04-07 22:01:53,270 DEBUG   HandlerThread:25900 [config_util.py:dict_from_config_file():103] no default config file found in config-defaults.yaml
2024-04-07 22:01:53,436 DEBUG   SenderThread:25900 [sender.py:send():336] send: tbrecord
2024-04-07 22:01:53,436 DEBUG   SenderThread:25900 [sender.py:send():336] send: telemetry
2024-04-07 22:01:53,436 DEBUG   SenderThread:25900 [sender.py:send():336] send: config
2024-04-07 22:01:55,625 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:01:56,973 DEBUG   SenderThread:25900 [sender.py:send():336] send: files
2024-04-07 22:01:56,973 INFO    SenderThread:25900 [sender.py:_save_file():1332] saving file events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0 with policy live
2024-04-07 22:01:57,164 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: stop_status
2024-04-07 22:01:57,165 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: stop_status
2024-04-07 22:01:57,465 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:01:57,479 INFO    wandb-upload_0:25900 [upload_job.py:push():138] Uploaded file C:\Users\hugoa\AppData\Local\Temp\tmp61j9vkk0wandb\39nr28c5-events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:01:57,628 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:02:02,469 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:07,474 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:09,641 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:02:11,644 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:02:12,856 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: stop_status
2024-04-07 22:02:12,856 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: stop_status
2024-04-07 22:02:13,053 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:13,647 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\config.yaml
2024-04-07 22:02:18,294 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:23,297 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:25,659 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:02:26,190 DEBUG   SenderThread:25900 [sender.py:send():336] send: history
2024-04-07 22:02:26,190 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: summary_record
2024-04-07 22:02:26,191 INFO    SenderThread:25900 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-04-07 22:02:26,660 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\wandb-summary.json
2024-04-07 22:02:27,453 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: stop_status
2024-04-07 22:02:27,453 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: stop_status
2024-04-07 22:02:27,662 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:02:28,714 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:33,717 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:38,719 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:42,457 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: stop_status
2024-04-07 22:02:42,457 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: stop_status
2024-04-07 22:02:42,681 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:02:43,327 DEBUG   SenderThread:25900 [sender.py:send():336] send: history
2024-04-07 22:02:43,327 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: summary_record
2024-04-07 22:02:43,328 INFO    SenderThread:25900 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-04-07 22:02:43,682 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:02:43,682 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\wandb-summary.json
2024-04-07 22:02:44,328 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:49,332 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:50,197 DEBUG   SystemMonitor:25900 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-07 22:02:50,198 DEBUG   SenderThread:25900 [sender.py:send():336] send: stats
2024-04-07 22:02:55,202 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:02:58,156 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: stop_status
2024-04-07 22:02:58,157 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: stop_status
2024-04-07 22:02:58,700 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:02:59,300 INFO    wandb-upload_0:25900 [upload_job.py:push():138] Uploaded file C:\Users\hugoa\AppData\Local\Temp\tmp61j9vkk0wandb\q38llip2-events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:02:59,446 DEBUG   SenderThread:25900 [sender.py:send():336] send: history
2024-04-07 22:02:59,447 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: summary_record
2024-04-07 22:02:59,447 INFO    SenderThread:25900 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-04-07 22:02:59,702 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:02:59,703 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\wandb-summary.json
2024-04-07 22:03:00,448 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:03:05,451 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:03:10,454 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:03:13,744 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: stop_status
2024-04-07 22:03:13,745 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: stop_status
2024-04-07 22:03:15,554 DEBUG   SenderThread:25900 [sender.py:send():336] send: history
2024-04-07 22:03:15,555 DEBUG   SenderThread:25900 [sender.py:send_request():363] send_request: summary_record
2024-04-07 22:03:15,555 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
2024-04-07 22:03:15,555 INFO    SenderThread:25900 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-04-07 22:03:15,753 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\wandb-summary.json
2024-04-07 22:03:15,753 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\events.out.tfevents.1712520113.DESKTOP-7D88GMF.21364.0
2024-04-07 22:03:17,763 INFO    Thread-17 :25900 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240407_220140-xemqxcsl\files\output.log
2024-04-07 22:03:20,198 DEBUG   SenderThread:25900 [sender.py:send():336] send: stats
2024-04-07 22:03:21,200 DEBUG   HandlerThread:25900 [handler.py:handle_request():144] handle_request: status_report
