2024-04-09 20:15:35,741 INFO    HandlerThread:22132 [system_monitor.py:probe():204] Collecting system info
2024-04-09 20:15:35,749 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started cpu monitoring
2024-04-09 20:15:35,749 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started disk monitoring
2024-04-09 20:15:35,750 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started gpu monitoring
2024-04-09 20:15:35,758 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started memory monitoring
2024-04-09 20:15:35,777 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started network monitoring
2024-04-09 20:15:35,784 DEBUG   HandlerThread:22132 [system_info.py:probe():195] Probing system
2024-04-09 20:15:35,786 DEBUG   HandlerThread:22132 [system_info.py:_probe_git():180] Probing git
2024-04-09 20:15:36,231 DEBUG   HandlerThread:22132 [system_info.py:_probe_git():188] Probing git done
2024-04-09 20:15:36,232 DEBUG   HandlerThread:22132 [system_info.py:probe():240] Probing system done
2024-04-09 20:15:36,232 DEBUG   HandlerThread:22132 [system_monitor.py:probe():213] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.9.13', 'heartbeatAt': '2024-04-09T18:15:35.784572', 'startedAt': '2024-04-09T18:15:34.796567', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'git@github.com:HugoAlbertBonet/rl_levitation_control.git', 'commit': '0ed81f504c7ba71e69a10d59eeea1921fbcb4ff4'}, 'email': 'hugo.albert.16@gmail.com', 'root': 'C:/Users/hugoa/H9/RL/GitHub Vrain/rl_levitation_control/rl_levitation_control', 'host': 'DESKTOP-7D88GMF', 'username': 'hugoa', 'executable': 'C:\\Users\\hugoa\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2592.0, 'min': 0.0, 'max': 2592.0}, 'cpu_freq_per_core': [{'current': 2592.0, 'min': 0.0, 'max': 2592.0}], 'disk': {'total': 952.5908164978027, 'used': 592.173038482666}, 'gpu': 'NVIDIA GeForce GTX 1650', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650', 'memory_total': 4294967296}], 'memory': {'total': 15.856746673583984}}
2024-04-09 20:15:36,232 INFO    HandlerThread:22132 [system_monitor.py:probe():214] Finished collecting system info
2024-04-09 20:15:36,232 INFO    HandlerThread:22132 [system_monitor.py:probe():217] Publishing system info
2024-04-09 20:15:36,232 DEBUG   HandlerThread:22132 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-04-09 20:15:36,233 DEBUG   HandlerThread:22132 [system_info.py:_save_pip():67] Saving pip packages done
2024-04-09 20:15:36,235 INFO    HandlerThread:22132 [system_monitor.py:probe():219] Finished publishing system info
2024-04-09 20:15:36,248 DEBUG   SenderThread:22132 [sender.py:send():336] send: files
2024-04-09 20:15:36,248 INFO    SenderThread:22132 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2024-04-09 20:15:36,266 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:15:36,266 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:15:36,269 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: pause
2024-04-09 20:15:36,269 INFO    HandlerThread:22132 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-09 20:15:36,269 INFO    HandlerThread:22132 [system_monitor.py:finish():193] Stopping system monitor
2024-04-09 20:15:36,270 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-09 20:15:36,286 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-09 20:15:36,286 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-09 20:15:36,287 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined cpu monitor
2024-04-09 20:15:36,287 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined disk monitor
2024-04-09 20:15:36,395 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined gpu monitor
2024-04-09 20:15:36,395 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined memory monitor
2024-04-09 20:15:36,395 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined network monitor
2024-04-09 20:15:36,395 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: resume
2024-04-09 20:15:36,395 INFO    HandlerThread:22132 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-09 20:15:36,395 INFO    HandlerThread:22132 [system_monitor.py:start():183] Starting system monitor
2024-04-09 20:15:36,396 INFO    SystemMonitor:22132 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-09 20:15:36,404 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started cpu monitoring
2024-04-09 20:15:36,405 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started disk monitoring
2024-04-09 20:15:36,405 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started gpu monitoring
2024-04-09 20:15:36,413 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started memory monitoring
2024-04-09 20:15:36,431 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started network monitoring
2024-04-09 20:15:36,470 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\wandb-metadata.json
2024-04-09 20:15:36,471 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\wandb-summary.json
2024-04-09 20:15:36,471 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\requirements.txt
2024-04-09 20:15:36,560 DEBUG   SenderThread:22132 [sender.py:send():336] send: telemetry
2024-04-09 20:15:36,560 DEBUG   SenderThread:22132 [sender.py:send():336] send: stats
2024-04-09 20:15:36,929 INFO    wandb-upload_0:22132 [upload_job.py:push():138] Uploaded file C:\Users\hugoa\AppData\Local\Temp\tmpvusxe_yiwandb\hky4h466-wandb-metadata.json
2024-04-09 20:15:40,563 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:15:44,370 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: pause
2024-04-09 20:15:44,371 INFO    HandlerThread:22132 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-09 20:15:44,371 INFO    HandlerThread:22132 [system_monitor.py:finish():193] Stopping system monitor
2024-04-09 20:15:44,371 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-09 20:15:44,386 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-09 20:15:44,386 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-09 20:15:44,387 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined cpu monitor
2024-04-09 20:15:44,387 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined disk monitor
2024-04-09 20:15:44,499 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined gpu monitor
2024-04-09 20:15:44,499 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined memory monitor
2024-04-09 20:15:44,500 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined network monitor
2024-04-09 20:15:44,500 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: resume
2024-04-09 20:15:44,500 INFO    HandlerThread:22132 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-09 20:15:44,500 INFO    HandlerThread:22132 [system_monitor.py:start():183] Starting system monitor
2024-04-09 20:15:44,500 INFO    SystemMonitor:22132 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-09 20:15:44,509 DEBUG   SenderThread:22132 [sender.py:send():336] send: stats
2024-04-09 20:15:44,509 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started cpu monitoring
2024-04-09 20:15:44,511 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started disk monitoring
2024-04-09 20:15:44,512 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started gpu monitoring
2024-04-09 20:15:44,520 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started memory monitoring
2024-04-09 20:15:44,542 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started network monitoring
2024-04-09 20:15:44,543 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\output.log
2024-04-09 20:15:44,913 DEBUG   SenderThread:22132 [sender.py:send():336] send: telemetry
2024-04-09 20:15:45,073 DEBUG   SenderThread:22132 [sender.py:send():336] send: telemetry
2024-04-09 20:15:45,430 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: pause
2024-04-09 20:15:45,431 INFO    HandlerThread:22132 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-09 20:15:45,431 INFO    HandlerThread:22132 [system_monitor.py:finish():193] Stopping system monitor
2024-04-09 20:15:45,431 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-09 20:15:45,444 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-09 20:15:45,445 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-09 20:15:45,445 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined cpu monitor
2024-04-09 20:15:45,446 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined disk monitor
2024-04-09 20:15:45,573 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined gpu monitor
2024-04-09 20:15:45,573 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined memory monitor
2024-04-09 20:15:45,573 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined network monitor
2024-04-09 20:15:45,574 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: resume
2024-04-09 20:15:45,574 INFO    HandlerThread:22132 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-09 20:15:45,574 INFO    HandlerThread:22132 [system_monitor.py:start():183] Starting system monitor
2024-04-09 20:15:45,574 INFO    SystemMonitor:22132 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-09 20:15:45,575 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: pause
2024-04-09 20:15:45,587 DEBUG   SenderThread:22132 [sender.py:send():336] send: stats
2024-04-09 20:15:45,587 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started cpu monitoring
2024-04-09 20:15:45,587 INFO    HandlerThread:22132 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-09 20:15:45,588 INFO    HandlerThread:22132 [system_monitor.py:finish():193] Stopping system monitor
2024-04-09 20:15:45,589 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started disk monitoring
2024-04-09 20:15:45,589 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined cpu monitor
2024-04-09 20:15:45,589 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined disk monitor
2024-04-09 20:15:45,589 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-09 20:15:45,589 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-09 20:15:45,590 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-09 20:15:45,590 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: resume
2024-04-09 20:15:45,590 INFO    HandlerThread:22132 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-09 20:15:45,590 INFO    HandlerThread:22132 [system_monitor.py:start():183] Starting system monitor
2024-04-09 20:15:45,591 INFO    SystemMonitor:22132 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-09 20:15:45,591 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: pause
2024-04-09 20:15:45,591 INFO    HandlerThread:22132 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-09 20:15:45,591 INFO    HandlerThread:22132 [system_monitor.py:finish():193] Stopping system monitor
2024-04-09 20:15:45,601 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started cpu monitoring
2024-04-09 20:15:45,601 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined cpu monitor
2024-04-09 20:15:45,601 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-09 20:15:45,602 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-09 20:15:45,602 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-09 20:15:45,602 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: resume
2024-04-09 20:15:45,602 INFO    HandlerThread:22132 [handler.py:handle_request_resume():707] starting system metrics thread or process
2024-04-09 20:15:45,602 INFO    HandlerThread:22132 [system_monitor.py:start():183] Starting system monitor
2024-04-09 20:15:45,603 INFO    SystemMonitor:22132 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-04-09 20:15:45,604 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:15:45,604 DEBUG   SenderThread:22132 [sender.py:send():336] send: telemetry
2024-04-09 20:15:45,614 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started cpu monitoring
2024-04-09 20:15:45,615 DEBUG   SenderThread:22132 [sender.py:send():336] send: stats
2024-04-09 20:15:45,616 DEBUG   SenderThread:22132 [sender.py:send():336] send: stats
2024-04-09 20:15:45,620 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started disk monitoring
2024-04-09 20:15:45,622 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started gpu monitoring
2024-04-09 20:15:45,632 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started memory monitoring
2024-04-09 20:15:45,649 INFO    SystemMonitor:22132 [interfaces.py:start():187] Started network monitoring
2024-04-09 20:15:46,546 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\output.log
2024-04-09 20:15:49,375 INFO    HandlerThread:22132 [handler.py:handle_tbrecord():747] handling tbrecord: tbrecord {
  log_dir: "5gdl/SAC_104"
  save: true
}
control {
  relay_id: "2c2051869ea545b89e6005e0770b1972"
}
_info {
  stream_id: "5ypmw1b1"
}

2024-04-09 20:15:49,376 DEBUG   HandlerThread:22132 [config_util.py:dict_from_config_file():103] no default config file found in config-defaults.yaml
2024-04-09 20:15:49,566 DEBUG   SenderThread:22132 [sender.py:send():336] send: tbrecord
2024-04-09 20:15:49,566 DEBUG   SenderThread:22132 [sender.py:send():336] send: telemetry
2024-04-09 20:15:49,566 DEBUG   SenderThread:22132 [sender.py:send():336] send: config
2024-04-09 20:15:50,568 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\output.log
2024-04-09 20:15:50,615 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: pause
2024-04-09 20:15:50,616 INFO    HandlerThread:22132 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2024-04-09 20:15:50,616 INFO    HandlerThread:22132 [system_monitor.py:finish():193] Stopping system monitor
2024-04-09 20:15:50,616 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-04-09 20:15:50,620 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-04-09 20:15:50,631 DEBUG   SystemMonitor:22132 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-04-09 20:15:50,633 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined cpu monitor
2024-04-09 20:15:50,633 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined disk monitor
2024-04-09 20:15:50,755 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined gpu monitor
2024-04-09 20:15:50,755 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined memory monitor
2024-04-09 20:15:50,756 INFO    HandlerThread:22132 [interfaces.py:finish():199] Joined network monitor
2024-04-09 20:15:50,756 DEBUG   SenderThread:22132 [sender.py:send():336] send: stats
2024-04-09 20:15:50,756 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:15:51,272 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:15:51,272 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:15:53,665 DEBUG   SenderThread:22132 [sender.py:send():336] send: files
2024-04-09 20:15:53,665 INFO    SenderThread:22132 [sender.py:_save_file():1332] saving file events.out.tfevents.1712686549.DESKTOP-7D88GMF.28588.0 with policy live
2024-04-09 20:15:54,235 INFO    wandb-upload_0:22132 [upload_job.py:push():138] Uploaded file C:\Users\hugoa\AppData\Local\Temp\tmpvusxe_yiwandb\c0bmdczj-events.out.tfevents.1712686549.DESKTOP-7D88GMF.28588.0
2024-04-09 20:15:54,607 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_created():278] file/dir created: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\events.out.tfevents.1712686549.DESKTOP-7D88GMF.28588.0
2024-04-09 20:15:56,669 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:01,671 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:06,269 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:16:06,269 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:16:07,506 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:08,625 INFO    Thread-17 :22132 [dir_watcher.py:_on_file_modified():295] file/dir modified: c:\Users\hugoa\H9\RL\GitHub Vrain\rl_levitation_control\rl_levitation_control\wandb\run-20240409_201534-5ypmw1b1\files\config.yaml
2024-04-09 20:16:12,762 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:17,765 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:21,280 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:16:21,280 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:16:23,613 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:28,617 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:33,619 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:36,286 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:16:36,287 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:16:39,580 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:44,582 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:49,584 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:16:51,284 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:16:51,285 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:16:55,579 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:00,582 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:05,584 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:06,281 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:17:06,282 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:17:10,833 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:15,835 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:20,837 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:21,286 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:17:21,287 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:17:26,560 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:31,562 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:36,278 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:17:36,279 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:17:36,625 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:41,626 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:46,630 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:51,283 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:17:51,284 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:17:52,547 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:17:57,551 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:02,553 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:06,282 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:18:06,282 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:18:08,517 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:13,519 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:18,523 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:21,285 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:18:21,285 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:18:23,592 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:28,594 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:33,597 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:36,279 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:18:36,279 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:18:39,556 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:44,558 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:49,562 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:51,292 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:18:51,293 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:18:54,723 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:18:59,726 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:19:04,728 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:19:06,284 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:19:06,284 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:19:10,622 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:19:15,625 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:19:20,627 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
2024-04-09 20:19:21,280 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: stop_status
2024-04-09 20:19:21,280 DEBUG   SenderThread:22132 [sender.py:send_request():363] send_request: stop_status
2024-04-09 20:19:25,725 DEBUG   HandlerThread:22132 [handler.py:handle_request():144] handle_request: status_report
